country,time,unhcr_refg_in
pol,1976,0
pol,1977,0
pol,1978,0
pol,1979,0
pol,1980,0
pol,1981,0
pol,1982,0
pol,1983,0
pol,1984,0
pol,1985,0
pol,1986,0
pol,1987,0
pol,1988,0
pol,1989,0
pol,1990,0
pol,1991,550
pol,1992,2719
pol,1993,810
pol,1994,393
pol,1995,600
pol,1996,600
pol,1997,835
pol,1998,895
pol,1999,937
pol,2000,1011
pol,2001,1295
pol,2002,1586
pol,2003,1822
pol,2004,2491
pol,2005,4585
pol,2006,6786
pol,2007,10037
pol,2008,12761
pol,2009,15299
pol,2010,15537
pol,2011,15834
pol,2012,15897
pol,2013,16428
pol,2014,15730
pol,2015,14057
pol,2016,11738
pol,2017,12225
pol,2018,12495
pol,2019,12658
pol,2020,2811
prk,1996,0
prk,1997,0
prk,1998,0
prk,1999,0
prk,2000,0
prk,2001,0
prk,2002,0
prk,2003,0
prk,2004,0
prk,2005,0
prk,2006,0
prk,2007,0
prk,2008,0
prk,2009,0
prk,2010,0
prk,2011,0
prk,2012,0
prk,2013,0
prk,2014,0
prk,2015,0
prk,2016,0
prk,2017,0
prk,2018,0
prk,2019,0
prk,2020,0
prt,1975,150
prt,1976,0
prt,1977,7500
prt,1978,7500
prt,1979,7600
prt,1980,7600
prt,1981,7600
prt,1982,7600
prt,1983,700
prt,1984,600
prt,1985,700
prt,1986,800
prt,1987,800
prt,1988,789
prt,1989,657
prt,1990,867
prt,1991,998
prt,1992,1778
prt,1993,600
prt,1994,248
prt,1995,248
prt,1996,297
prt,1997,310
prt,1998,329
prt,1999,364
prt,2000,416
prt,2001,444
prt,2002,460
prt,2003,414
prt,2004,368
prt,2005,355
prt,2006,322
prt,2007,346
prt,2008,393
prt,2009,383
prt,2010,368
prt,2011,399
prt,2012,473
prt,2013,596
prt,2014,704
prt,2015,851
prt,2016,1189
prt,2017,1619
prt,2018,2130
prt,2019,2375
prt,2020,2445
pry,1969,4000
pry,1970,1500
pry,1971,1500
pry,1972,1400
pry,1973,0
pry,1974,1160
pry,1975,0
pry,1976,0
pry,1977,1500
pry,1978,1500
pry,1979,1200
pry,1980,800
pry,1981,800
pry,1982,50
pry,1983,50
pry,1984,0
pry,1985,80
pry,1986,60
pry,1987,50
pry,1988,50
pry,1989,50
pry,1990,66
pry,1991,66
pry,1992,45
pry,1993,50
pry,1994,60
pry,1995,60
pry,1996,53
pry,1997,48
pry,1998,34
pry,1999,20
pry,2000,19
pry,2001,19
pry,2002,19
pry,2003,25
pry,2004,40
pry,2005,46
pry,2006,55
pry,2007,57
pry,2008,70
pry,2009,85
pry,2010,103
pry,2011,120
pry,2012,129
pry,2013,132
pry,2014,149
pry,2015,167
pry,2016,199
pry,2017,200
pry,2018,260
pry,2019,1014
pry,2020,1701
pse,1976,0
pse,1977,0
pse,1978,0
pse,1979,0
pse,1980,0
pse,1981,0
pse,1982,0
pse,1983,0
pse,1984,0
pse,1985,0
pse,1986,0
pse,1987,0
pse,1988,0
pse,1989,0
pse,1990,0
pse,1991,0
pse,1992,0
pse,1993,0
pse,1994,0
pse,1995,0
pse,1996,0
pse,1997,0
pse,1998,0
pse,1999,0
pse,2000,0
pse,2001,0
pse,2002,0
pse,2003,0
pse,2004,0
pse,2005,0
pse,2006,0
pse,2007,0
pse,2008,0
pse,2009,0
pse,2010,0
pse,2011,0
pse,2012,0
pse,2013,0
pse,2014,0
pse,2015,0
pse,2016,0
pse,2017,0
pse,2018,0
pse,2019,0
pse,2020,0
qat,1980,200
qat,1981,200
qat,1982,200
qat,1983,200
qat,1984,200
qat,1985,200
qat,1986,0
qat,1987,0
qat,1988,0
qat,1989,0
qat,1990,0
qat,1991,0
qat,1992,0
qat,1993,0
qat,1994,0
qat,1995,0
qat,1996,0
qat,1997,0
qat,1998,0
qat,1999,6
qat,2000,31
qat,2001,67
qat,2002,46
qat,2003,46
qat,2004,46
qat,2005,46
qat,2006,46
qat,2007,46
qat,2008,13
qat,2009,29
qat,2010,51
qat,2011,80
qat,2012,80
qat,2013,130
qat,2014,132
qat,2015,117
qat,2016,176
qat,2017,188
qat,2018,189
qat,2019,202
qat,2020,201
rou,1970,0
rou,1971,0
rou,1972,0
rou,1973,0
rou,1974,0
rou,1975,0
rou,1976,0
rou,1977,1000
rou,1978,1000
rou,1979,1000
rou,1980,1000
rou,1981,1000
rou,1982,1000
rou,1983,1000
rou,1984,1000
rou,1985,0
rou,1986,0
rou,1987,0
rou,1988,0
rou,1989,0
rou,1990,0
rou,1991,651
rou,1992,520
rou,1993,1170
rou,1994,1170
rou,1995,192
rou,1996,261
rou,1997,631
rou,1998,983
rou,1999,1234
rou,2000,1677
rou,2001,1792
rou,2002,1839
rou,2003,1991
rou,2004,1610
rou,2005,2040
rou,2006,1636
rou,2007,1741
rou,2008,1586
rou,2009,1065
rou,2010,1019
rou,2011,1003
rou,2012,1263
rou,2013,1747
rou,2014,2171
rou,2015,2581
rou,2016,2880
rou,2017,3911
rou,2018,4134
rou,2019,3860
rou,2020,3631
rus,1964,0
rus,1965,0
rus,1966,0
rus,1967,0
rus,1968,0
rus,1969,0
rus,1970,0
rus,1971,0
rus,1972,0
rus,1973,0
rus,1974,0
rus,1975,0
rus,1976,0
rus,1977,0
rus,1978,0
rus,1979,0
rus,1980,0
rus,1981,0
rus,1982,0
rus,1983,0
rus,1984,0
rus,1985,0
rus,1986,0
rus,1987,0
rus,1988,0
rus,1989,0
rus,1990,0
rus,1991,0
rus,1992,0
rus,1993,0
rus,1994,0
rus,1995,0
rus,1996,246689
rus,1997,237720
rus,1998,128575
rus,1999,80061
rus,2000,26265
rus,2001,17970
rus,2002,14966
rus,2003,9897
rus,2004,1851
rus,2005,1513
rus,2006,1413
rus,2007,1636
rus,2008,3470
rus,2009,4877
rus,2010,4924
rus,2011,3913
rus,2012,3164
rus,2013,3450
rus,2014,235732
rus,2015,314498
rus,2016,228981
rus,2017,126021
rus,2018,77382
rus,2019,42413
rus,2020,20325
rwa,1961,0
rwa,1962,0
rwa,1963,0
rwa,1964,0
rwa,1965,3000
rwa,1966,250
rwa,1967,0
rwa,1968,0
rwa,1969,0
rwa,1970,0
rwa,1971,0
rwa,1972,4000
rwa,1973,6500
rwa,1974,6000
rwa,1975,7400
rwa,1976,7500
rwa,1977,7500
rwa,1978,7600
rwa,1979,7900
rwa,1980,10450
rwa,1981,18150
rwa,1982,62000
rwa,1983,49500
rwa,1984,48940
rwa,1985,20110
rwa,1986,19400
rwa,1987,19470
rwa,1988,22202
rwa,1989,23290
rwa,1990,23601
rwa,1991,34004
rwa,1992,25162
rwa,1993,277000
rwa,1994,6000
rwa,1995,7792
rwa,1996,25257
rwa,1997,34227
rwa,1998,33398
rwa,1999,34363
rwa,2000,28398
rwa,2001,34793
rwa,2002,30861
rwa,2003,36608
rwa,2004,50221
rwa,2005,45202
rwa,2006,49191
rwa,2007,53574
rwa,2008,55067
rwa,2009,54016
rwa,2010,55398
rwa,2011,55325
rwa,2012,58217
rwa,2013,73352
rwa,2014,73822
rwa,2015,144739
rwa,2016,156065
rwa,2017,170991
rwa,2018,145359
rwa,2019,145054
rwa,2020,139501
sau,1974,100
sau,1975,0
sau,1976,0
sau,1977,0
sau,1978,0
sau,1979,100000
sau,1980,100000
sau,1981,65000
sau,1982,59000
sau,1983,59000
sau,1984,105500
sau,1985,130000
sau,1986,202100
sau,1987,0
sau,1988,0
sau,1989,0
sau,1990,0
sau,1991,33261
sau,1992,28660
sau,1993,24025
sau,1994,17965
sau,1995,13169
sau,1996,9852
sau,1997,5833
sau,1998,5531
sau,1999,5560
sau,2000,5308
sau,2001,245266
sau,2002,245290
sau,2003,240831
sau,2004,240551
sau,2005,240701
sau,2006,240772
sau,2007,240742
sau,2008,240570
sau,2009,573
sau,2010,578
sau,2011,595
sau,2012,575
sau,2013,557
sau,2014,559
sau,2015,122
sau,2016,136
sau,2017,153
sau,2018,263
sau,2019,315
sau,2020,340
sdn,1963,0
sdn,1964,0
sdn,1965,0
sdn,1966,0
sdn,1967,33000
sdn,1968,38300
sdn,1969,37350
sdn,1970,60840
sdn,1971,60000
sdn,1972,49020
sdn,1973,50900
sdn,1974,53700
sdn,1975,95500
sdn,1976,110100
sdn,1977,150000
sdn,1978,270000
sdn,1979,351700
sdn,1980,493000
sdn,1981,553000
sdn,1982,637000
sdn,1983,690000
sdn,1984,971000
sdn,1985,1164000
sdn,1986,974200
sdn,1987,807070
sdn,1988,745000
sdn,1989,767729
sdn,1990,1031050
sdn,1991,729200
sdn,1992,725900
sdn,1993,745200
sdn,1994,727174
sdn,1995,674071
sdn,1996,393874
sdn,1997,374414
sdn,1998,391496
sdn,1999,390995
sdn,2000,414928
sdn,2001,349209
sdn,2002,328177
sdn,2003,138162
sdn,2004,141587
sdn,2005,147255
sdn,2006,196200
sdn,2007,222720
sdn,2008,181605
sdn,2009,186292
sdn,2010,178305
sdn,2011,139407
sdn,2012,152188
sdn,2013,159848
sdn,2014,277818
sdn,2015,309632
sdn,2016,421459
sdn,2017,906590
sdn,2018,1078280
sdn,2019,1055489
sdn,2020,1040308
sen,1963,6000
sen,1964,30000
sen,1965,50000
sen,1966,61400
sen,1967,59870
sen,1968,57210
sen,1969,68400
sen,1970,67060
sen,1971,80000
sen,1972,82000
sen,1973,84000
sen,1974,90000
sen,1975,46000
sen,1976,38000
sen,1977,5000
sen,1978,5000
sen,1979,5000
sen,1980,5000
sen,1981,4000
sen,1982,5250
sen,1983,5140
sen,1984,5200
sen,1985,5500
sen,1986,5510
sen,1987,5180
sen,1988,5203
sen,1989,53345
sen,1990,58113
sen,1991,71908
sen,1992,71620
sen,1993,73001
sen,1994,72994
sen,1995,66762
sen,1996,65042
sen,1997,57220
sen,1998,60822
sen,1999,21537
sen,2000,20762
sen,2001,20703
sen,2002,20706
sen,2003,20722
sen,2004,20802
sen,2005,20706
sen,2006,20587
sen,2007,20417
sen,2008,33189
sen,2009,22143
sen,2010,20670
sen,2011,20640
sen,2012,14229
sen,2013,14241
sen,2014,14267
sen,2015,14383
sen,2016,14575
sen,2017,14646
sen,2018,14359
sen,2019,14467
sen,2020,14366
sgp,1978,730
sgp,1979,900
sgp,1980,0
sgp,1981,0
sgp,1982,480
sgp,1983,290
sgp,1984,0
sgp,1985,0
sgp,1986,60
sgp,1987,320
sgp,1988,320
sgp,1989,480
sgp,1990,146
sgp,1991,166
sgp,1992,115
sgp,1993,5
sgp,1994,10
sgp,1995,109
sgp,1996,10
sgp,1997,5
sgp,1998,5
sgp,1999,0
sgp,2000,0
sgp,2001,0
sgp,2002,0
sgp,2003,0
sgp,2004,0
sgp,2005,0
sgp,2006,0
sgp,2007,7
sgp,2008,7
sgp,2009,5
sgp,2010,5
sgp,2011,0
sgp,2012,0
sgp,2013,0
sgp,2014,5
sgp,2015,0
sgp,2016,0
sgp,2017,0
sgp,2018,0
sgp,2019,0
sgp,2020,5
slb,1995,2000
slb,1996,2000
slb,1997,800
slb,1998,210
slb,1999,0
slb,2000,0
slb,2001,0
slb,2002,0
slb,2003,0
slb,2004,0
slb,2005,0
slb,2006,0
slb,2007,0
slb,2008,0
slb,2009,0
slb,2010,0
slb,2011,0
slb,2012,0
slb,2013,0
slb,2014,5
slb,2015,5
slb,2016,0
slb,2017,0
slb,2018,0
slb,2019,0
slb,2020,0
sle,1969,500
sle,1970,0
sle,1971,0
sle,1972,0
sle,1973,0
sle,1974,0
sle,1975,0
sle,1976,170
sle,1977,150
sle,1978,50
sle,1979,60
sle,1980,0
sle,1981,0
sle,1982,120
sle,1983,150
sle,1984,180
sle,1985,160
sle,1986,170
sle,1987,90
sle,1988,60
sle,1989,0
sle,1990,125830
sle,1991,28036
sle,1992,5866
sle,1993,16274
sle,1994,15866
sle,1995,4677
sle,1996,13536
sle,1997,13015
sle,1998,9862
sle,1999,6566
sle,2000,6543
sle,2001,10498
sle,2002,63491
sle,2003,61192
sle,2004,65433
sle,2005,59962
sle,2006,27364
sle,2007,8794
sle,2008,7825
sle,2009,9050
sle,2010,8362
sle,2011,8091
sle,2012,4203
sle,2013,2816
sle,2014,1371
sle,2015,760
sle,2016,683
sle,2017,678
sle,2018,591
sle,2019,441
sle,2020,342
slv,1972,100
slv,1973,0
slv,1974,0
slv,1975,0
slv,1976,0
slv,1977,0
slv,1978,0
slv,1979,0
slv,1980,390
slv,1981,0
slv,1982,0
slv,1983,0
slv,1984,0
slv,1985,210
slv,1986,310
slv,1987,300
slv,1988,20350
slv,1989,20730
slv,1990,20300
slv,1991,20099
slv,1992,19903
slv,1993,161
slv,1994,153
slv,1995,153
slv,1996,148
slv,1997,106
slv,1998,30
slv,1999,21
slv,2000,57
slv,2001,69
slv,2002,74
slv,2003,246
slv,2004,235
slv,2005,51
slv,2006,39
slv,2007,39
slv,2008,34
slv,2009,32
slv,2010,39
slv,2011,39
slv,2012,43
slv,2013,42
slv,2014,33
slv,2015,46
slv,2016,41
slv,2017,40
slv,2018,44
slv,2019,48
slv,2020,63
smr,1998,0
smr,1999,0
smr,2000,0
smr,2001,0
smr,2002,0
smr,2003,0
smr,2004,0
smr,2005,0
som,1975,0
som,1976,0
som,1977,500000
som,1978,600000
som,1979,1175190
som,1980,2000000
som,1981,700000
som,1982,700000
som,1983,700000
som,1984,701300
som,1985,812000
som,1986,700000
som,1987,840100
som,1988,834000
som,1989,769630
som,1990,460000
som,1991,0
som,1992,480
som,1993,399
som,1994,389
som,1995,628
som,1996,700
som,1997,622
som,1998,338
som,1999,130
som,2000,555
som,2001,587
som,2002,193
som,2003,366
som,2004,362
som,2005,498
som,2006,669
som,2007,903
som,2008,1842
som,2009,1819
som,2010,1934
som,2011,2100
som,2012,2308
som,2013,2426
som,2014,2732
som,2015,8081
som,2016,11579
som,2017,14565
som,2018,16738
som,2019,17882
som,2020,11235
ssd,2011,105023
ssd,2012,202581
ssd,2013,229587
ssd,2014,248152
ssd,2015,263012
ssd,2016,262558
ssd,2017,283405
ssd,2018,291838
ssd,2019,298309
ssd,2020,314453
stp,1985,0
stp,1986,0
stp,1987,0
stp,1988,0
stp,1989,0
stp,1990,0
stp,1991,0
stp,1992,0
stp,1993,0
stp,1994,0
stp,1995,0
stp,1996,0
stp,1997,0
stp,1998,0
stp,1999,0
stp,2000,0
stp,2001,0
stp,2002,0
stp,2003,0
stp,2004,0
stp,2005,0
stp,2006,0
stp,2007,0
stp,2008,0
stp,2009,0
stp,2010,0
stp,2011,0
stp,2012,0
stp,2013,0
stp,2014,0
stp,2015,0
stp,2016,0
stp,2017,0
stp,2018,0
stp,2019,0
stp,2020,0
sur,1989,0
sur,1990,0
sur,1991,0
sur,1992,52
sur,1993,50
sur,1994,39
sur,1995,0
sur,1996,0
sur,1997,11
sur,1998,0
sur,1999,0
sur,2000,0
sur,2001,0
sur,2002,0
sur,2003,0
sur,2004,0
sur,2005,0
sur,2006,0
sur,2007,0
sur,2008,0
sur,2009,0
sur,2010,0
sur,2011,0
sur,2012,0
sur,2013,0
sur,2014,0
sur,2015,0
sur,2016,0
sur,2017,34
sur,2018,41
sur,2019,44
sur,2020,24
svk,1993,1521
svk,1994,159
svk,1995,2339
svk,1996,1387
svk,1997,746
svk,1998,418
svk,1999,436
svk,2000,444
svk,2001,461
svk,2002,443
svk,2003,412
svk,2004,396
svk,2005,352
svk,2006,235
svk,2007,265
svk,2008,301
svk,2009,387
svk,2010,451
svk,2011,535
svk,2012,650
svk,2013,691
svk,2014,791
svk,2015,816
svk,2016,980
svk,2017,912
svk,2018,938
svk,2019,965
svk,2020,1036
svn,1992,74100
svn,1993,45000
svn,1994,29156
svn,1995,22314
svn,1996,10014
svn,1997,5133
svn,1998,3462
svn,1999,4380
svn,2000,2814
svn,2001,2411
svn,2002,384
svn,2003,2065
svn,2004,299
svn,2005,243
svn,2006,249
svn,2007,255
svn,2008,257
svn,2009,281
svn,2010,315
svn,2011,134
svn,2012,169
svn,2013,202
svn,2014,251
svn,2015,284
svn,2016,454
svn,2017,611
svn,2018,746
svn,2019,741
svn,2020,858
swe,1951,44000
swe,1952,42000
swe,1953,37000
swe,1954,33000
swe,1955,28000
swe,1956,31000
swe,1957,33000
swe,1958,31000
swe,1959,28000
swe,1960,26000
swe,1961,26000
swe,1962,26000
swe,1963,26000
swe,1964,24000
swe,1965,22000
swe,1966,20000
swe,1967,18000
swe,1968,17000
swe,1969,17000
swe,1970,20000
swe,1971,20000
swe,1972,20000
swe,1973,20000
swe,1974,20000
swe,1975,20000
swe,1976,20000
swe,1977,20000
swe,1978,20000
swe,1979,20000
swe,1980,20000
swe,1981,20000
swe,1982,20000
swe,1983,43000
swe,1984,90600
swe,1985,90600
swe,1986,120000
swe,1987,130000
swe,1988,139783
swe,1989,139783
swe,1990,109654
swe,1991,124457
swe,1992,131069
swe,1993,162386
swe,1994,200774
swe,1995,199194
swe,1996,191159
swe,1997,186719
swe,1998,178782
swe,1999,159504
swe,2000,157206
swe,2001,146480
swe,2002,142170
swe,2003,112148
swe,2004,73383
swe,2005,74889
swe,2006,79895
swe,2007,75055
swe,2008,77016
swe,2009,81346
swe,2010,82620
swe,2011,86603
swe,2012,92869
swe,2013,114172
swe,2014,142197
swe,2015,169516
swe,2016,230158
swe,2017,240954
swe,2018,248210
swe,2019,253787
swe,2020,248425
swz,1970,135
swz,1971,50
swz,1972,80
swz,1973,100
swz,1974,50
swz,1975,50
swz,1976,80
swz,1977,135
swz,1978,720
swz,1979,5250
swz,1980,5470
swz,1981,5610
swz,1982,7350
swz,1983,6230
swz,1984,8980
swz,1985,10770
swz,1986,12130
swz,1987,14550
swz,1988,29430
swz,1989,34908
swz,1990,42074
swz,1991,49569
swz,1992,55580
swz,1993,48890
swz,1994,645
swz,1995,712
swz,1996,575
swz,1997,591
swz,1998,589
swz,1999,613
swz,2000,690
swz,2001,690
swz,2002,653
swz,2003,685
swz,2004,703
swz,2005,763
swz,2006,752
swz,2007,789
swz,2008,775
swz,2009,757
swz,2010,757
swz,2011,757
swz,2012,499
swz,2013,501
swz,2014,511
swz,2015,694
swz,2016,725
swz,2017,790
swz,2018,874
swz,2019,940
swz,2020,970
syc,1988,0
syc,1989,0
syc,1990,0
syc,1991,0
syc,1992,0
syc,1993,0
syc,1994,0
syc,1995,0
syc,1996,0
syc,1997,0
syc,1998,0
syc,1999,0
syc,2000,0
syc,2001,0
syc,2002,0
syc,2003,0
syc,2004,0
syc,2005,0
syc,2006,0
syc,2007,0
syc,2008,0
syc,2009,0
syc,2010,0
syc,2011,0
syc,2012,0
syc,2013,0
syc,2014,0
syc,2015,0
syc,2016,0
syc,2017,0
syc,2018,0
syc,2019,0
syc,2020,0
syr,1968,0
syr,1969,0
syr,1970,0
syr,1971,0
syr,1972,0
syr,1973,0
syr,1974,0
syr,1975,0
syr,1976,0
syr,1977,0
syr,1978,170
syr,1979,200
syr,1980,350
syr,1981,1050
syr,1982,26570
syr,1983,40490
syr,1984,34230
syr,1985,47750
syr,1986,1330
syr,1987,0
syr,1988,280
syr,1989,0
syr,1990,4125
syr,1991,4210
syr,1992,6310
syr,1993,38710
syr,1994,40285
syr,1995,36222
syr,1996,27758
syr,1997,22705
syr,1998,20969
syr,1999,6464
syr,2000,3461
syr,2001,3348
syr,2002,2914
syr,2003,3676
syr,2004,15600
syr,2005,26087
syr,2006,702202
syr,2007,1503767
syr,2008,1105693
syr,2009,1054464
syr,2010,1005471
syr,2011,755435
syr,2012,476496
syr,2013,149286
syr,2014,149135
syr,2015,21112
syr,2016,19807
syr,2017,19425
syr,2018,18817
syr,2019,16213
syr,2020,15329
tcd,1970,0
tcd,1971,0
tcd,1972,0
tcd,1973,0
tcd,1974,0
tcd,1975,0
tcd,1976,0
tcd,1977,0
tcd,1978,0
tcd,1979,0
tcd,1980,0
tcd,1981,0
tcd,1982,0
tcd,1983,0
tcd,1984,0
tcd,1985,0
tcd,1986,0
tcd,1987,0
tcd,1988,0
tcd,1989,0
tcd,1990,0
tcd,1991,0
tcd,1992,70
tcd,1993,62
tcd,1994,105
tcd,1995,100
tcd,1996,100
tcd,1997,298
tcd,1998,8807
tcd,1999,23477
tcd,2000,17689
tcd,2001,12950
tcd,2002,33455
tcd,2003,146396
tcd,2004,259880
tcd,2005,275412
tcd,2006,286743
tcd,2007,294017
tcd,2008,330510
tcd,2009,338495
tcd,2010,347931
tcd,2011,366491
tcd,2012,373690
tcd,2013,434476
tcd,2014,452897
tcd,2015,369538
tcd,2016,391235
tcd,2017,411475
tcd,2018,451203
tcd,2019,442670
tcd,2020,478664
tgo,1961,5000
tgo,1962,5000
tgo,1963,5000
tgo,1964,5000
tgo,1965,5000
tgo,1966,0
tgo,1967,0
tgo,1968,0
tgo,1969,200
tgo,1970,0
tgo,1971,0
tgo,1972,0
tgo,1973,0
tgo,1974,0
tgo,1975,0
tgo,1976,100
tgo,1977,0
tgo,1978,0
tgo,1979,0
tgo,1980,0
tgo,1981,0
tgo,1982,200
tgo,1983,1770
tgo,1984,1800
tgo,1985,3050
tgo,1986,2610
tgo,1987,3460
tgo,1988,3422
tgo,1989,3401
tgo,1990,3477
tgo,1991,3406
tgo,1992,3353
tgo,1993,3280
tgo,1994,12367
tgo,1995,10877
tgo,1996,12588
tgo,1997,12682
tgo,1998,11816
tgo,1999,12113
tgo,2000,12223
tgo,2001,12257
tgo,2002,12295
tgo,2003,12396
tgo,2004,11286
tgo,2005,9288
tgo,2006,6330
tgo,2007,1330
tgo,2008,9377
tgo,2009,8534
tgo,2010,14051
tgo,2011,19271
tgo,2012,23539
tgo,2013,20613
tgo,2014,21773
tgo,2015,21949
tgo,2016,12486
tgo,2017,12425
tgo,2018,12335
tgo,2019,11964
tgo,2020,10808
tha,1975,75760
tha,1976,82870
tha,1977,97600
tha,1978,138950
tha,1979,151620
tha,1980,261360
tha,1981,192990
tha,1982,168980
tha,1983,144320
tha,1984,128500
tha,1985,130420
tha,1986,119920
tha,1987,112740
tha,1988,107799
tha,1989,99935
tha,1990,99821
tha,1991,88164
tha,1992,63625
tha,1993,119232
tha,1994,100817
tha,1995,106565
tha,1996,107962
tha,1997,169154
tha,1998,138334
tha,1999,100133
tha,2000,104966
tha,2001,110711
tha,2002,112614
tha,2003,119056
tha,2004,121145
tha,2005,117050
tha,2006,133107
tha,2007,125627
tha,2008,112916
tha,2009,105286
tha,2010,96666
tha,2011,89245
tha,2012,84475
tha,2013,136489
tha,2014,130227
tha,2015,108252
tha,2016,106431
tha,2017,104605
tha,2018,102234
tha,2019,97556
tha,2020,96214
tjk,1992,3000
tjk,1993,300
tjk,1994,695
tjk,1995,620
tjk,1996,1166
tjk,1997,2176
tjk,1998,3634
tjk,1999,4541
tjk,2000,15364
tjk,2001,15346
tjk,2002,3437
tjk,2003,3304
tjk,2004,1835
tjk,2005,1020
tjk,2006,930
tjk,2007,1136
tjk,2008,1800
tjk,2009,2678
tjk,2010,3131
tjk,2011,3322
tjk,2012,2248
tjk,2013,2050
tjk,2014,2027
tjk,2015,1963
tjk,2016,2724
tjk,2017,2521
tjk,2018,2654
tjk,2019,3788
tjk,2020,5588
tkm,1993,15400
tkm,1994,15400
tkm,1995,23324
tkm,1996,15582
tkm,1997,15787
tkm,1998,14626
tkm,1999,18461
tkm,2000,14188
tkm,2001,14003
tkm,2002,13691
tkm,2003,13509
tkm,2004,13252
tkm,2005,11965
tkm,2006,751
tkm,2007,126
tkm,2008,81
tkm,2009,62
tkm,2010,64
tkm,2011,59
tkm,2012,46
tkm,2013,45
tkm,2014,34
tkm,2015,25
tkm,2016,26
tkm,2017,22
tkm,2018,21
tkm,2019,21
tkm,2020,20
tls,1999,0
tls,2000,0
tls,2001,0
tls,2002,0
tls,2003,0
tls,2004,0
tls,2005,0
tls,2006,0
tls,2007,0
tls,2008,0
tls,2009,0
tls,2010,0
tls,2011,0
tls,2012,0
tls,2013,0
tls,2014,0
tls,2015,0
tls,2016,0
tls,2017,0
tls,2018,0
tls,2019,0
tls,2020,0
ton,1996,0
ton,1997,0
ton,1998,0
ton,1999,0
ton,2000,0
ton,2001,0
ton,2002,0
ton,2003,0
ton,2004,0
ton,2005,0
ton,2006,0
ton,2007,0
ton,2008,0
ton,2009,0
ton,2010,0
ton,2011,0
ton,2012,0
ton,2013,0
ton,2014,0
ton,2015,0
ton,2016,0
ton,2017,0
ton,2018,0
ton,2019,0
ton,2020,0
tto,1994,0
tto,1995,0
tto,1996,0
tto,1997,0
tto,1998,0
tto,1999,0
tto,2000,0
tto,2001,0
tto,2002,0
tto,2003,0
tto,2004,0
tto,2005,0
tto,2006,0
tto,2007,15
tto,2008,36
tto,2009,41
tto,2010,20
tto,2011,15
tto,2012,13
tto,2013,10
tto,2014,76
tto,2015,105
tto,2016,104
tto,2017,282
tto,2018,784
tto,2019,2308
tto,2020,3224
tun,1951,2000
tun,1952,0
tun,1953,0
tun,1954,2000
tun,1955,0
tun,1956,0
tun,1957,0
tun,1958,1000
tun,1959,1000
tun,1960,1000
tun,1961,1000
tun,1962,1000
tun,1963,1000
tun,1964,1000
tun,1965,500
tun,1966,0
tun,1967,0
tun,1968,1000
tun,1969,0
tun,1970,0
tun,1971,100
tun,1972,0
tun,1973,70
tun,1974,0
tun,1975,0
tun,1976,0
tun,1977,0
tun,1978,0
tun,1979,0
tun,1980,0
tun,1981,0
tun,1982,0
tun,1983,0
tun,1984,0
tun,1985,0
tun,1986,0
tun,1987,0
tun,1988,0
tun,1989,0
tun,1990,30
tun,1991,130
tun,1992,111
tun,1993,99
tun,1994,11
tun,1995,195
tun,1996,172
tun,1997,497
tun,1998,525
tun,1999,444
tun,2000,428
tun,2001,92
tun,2002,93
tun,2003,87
tun,2004,83
tun,2005,81
tun,2006,85
tun,2007,93
tun,2008,90
tun,2009,86
tun,2010,86
tun,2011,4085
tun,2012,1433
tun,2013,727
tun,2014,895
tun,2015,659
tun,2016,646
tun,2017,726
tun,2018,1061
tun,2019,1732
tun,2020,2620
tur,1951,2700
tur,1952,2000
tur,1953,2000
tur,1954,2500
tur,1955,2200
tur,1956,2100
tur,1957,2200
tur,1958,2150
tur,1959,2150
tur,1960,2200
tur,1961,2300
tur,1962,2300
tur,1963,2300
tur,1964,2300
tur,1965,2000
tur,1966,1900
tur,1967,1850
tur,1968,1980
tur,1969,1400
tur,1970,1170
tur,1971,1150
tur,1972,1160
tur,1973,1160
tur,1974,1060
tur,1975,1060
tur,1976,1060
tur,1977,1050
tur,1978,1070
tur,1979,1060
tur,1980,6100
tur,1981,1180
tur,1982,1670
tur,1983,1320
tur,1984,2600
tur,1985,1790
tur,1986,1920
tur,1987,2200
tur,1988,4450
tur,1989,33067
tur,1990,28000
tur,1991,30462
tur,1992,28477
tur,1993,23267
tur,1994,24927
tur,1995,12841
tur,1996,8166
tur,1997,2448
tur,1998,2529
tur,1999,2810
tur,2000,3096
tur,2001,3466
tur,2002,3302
tur,2003,2488
tur,2004,3029
tur,2005,2395
tur,2006,2624
tur,2007,6941
tur,2008,11090
tur,2009,10339
tur,2010,10025
tur,2011,14457
tur,2012,267063
tur,2013,609931
tur,2014,1587365
tur,2015,2541348
tur,2016,2869419
tur,2017,3480350
tur,2018,3681688
tur,2019,3579531
tur,2020,3652362
tuv,1995,0
tuv,1996,0
tuv,1997,0
tuv,1998,0
tuv,1999,0
tuv,2000,0
tuv,2001,0
tuv,2002,0
tuv,2003,0
tuv,2004,0
tuv,2005,0
tuv,2006,0
tuv,2007,0
tuv,2008,0
tuv,2009,0
tuv,2010,0
tuv,2011,0
tuv,2012,0
tza,1961,12000
tza,1962,12000
tza,1963,12000
tza,1964,25000
tza,1965,29000
tza,1966,33950
tza,1967,39800
tza,1968,46000
tza,1969,54550
tza,1970,71500
tza,1971,71240
tza,1972,165000
tza,1973,180860
tza,1974,193190
tza,1975,171160
tza,1976,154000
